timestamp,phase,gpu_index,memory_used_mb,memory_total_mb,utilization_pct
1784797244.4772103,startup,0,858.0,65536.0,0.0
1784797244.4772103,startup,1,858.0,65536.0,0.0
1784797244.4772103,startup,2,858.0,65536.0,0.0
1784797244.4772103,startup,3,858.0,65536.0,0.0
1784797244.4772103,startup,4,858.0,65536.0,0.0
1784797244.4772103,startup,5,858.0,65536.0,0.0
1784797244.4772103,startup,6,858.0,65536.0,0.0
1784797244.4772103,startup,7,858.0,65536.0,0.0
1784797245.7636704,startup,0,858.0,65536.0,0.0
1784797245.7636704,startup,1,858.0,65536.0,0.0
1784797245.7636704,startup,2,858.0,65536.0,0.0
1784797245.7636704,startup,3,858.0,65536.0,0.0
1784797245.7636704,startup,4,858.0,65536.0,0.0
1784797245.7636704,startup,5,858.0,65536.0,0.0
1784797245.7636704,startup,6,858.0,65536.0,0.0
1784797245.7636704,startup,7,858.0,65536.0,0.0
1784797246.9917762,startup,0,858.0,65536.0,0.0
1784797246.9917762,startup,1,858.0,65536.0,0.0
1784797246.9917762,startup,2,858.0,65536.0,0.0
1784797246.9917762,startup,3,858.0,65536.0,0.0
1784797246.9917762,startup,4,858.0,65536.0,0.0
1784797246.9917762,startup,5,858.0,65536.0,0.0
1784797246.9917762,startup,6,858.0,65536.0,0.0
1784797246.9917762,startup,7,858.0,65536.0,0.0
1784797248.277283,startup,0,859.0,65536.0,0.0
1784797248.277283,startup,1,859.0,65536.0,0.0
1784797248.277283,startup,2,859.0,65536.0,0.0
1784797248.277283,startup,3,859.0,65536.0,0.0
1784797248.277283,startup,4,859.0,65536.0,0.0
1784797248.277283,startup,5,859.0,65536.0,0.0
1784797248.277283,startup,6,859.0,65536.0,0.0
1784797248.277283,startup,7,859.0,65536.0,0.0
1784797249.561818,startup,0,859.0,65536.0,0.0
1784797249.561818,startup,1,859.0,65536.0,0.0
1784797249.561818,startup,2,859.0,65536.0,0.0
1784797249.561818,startup,3,859.0,65536.0,0.0
1784797249.561818,startup,4,859.0,65536.0,0.0
1784797249.561818,startup,5,859.0,65536.0,0.0
1784797249.561818,startup,6,859.0,65536.0,0.0
1784797249.561818,startup,7,859.0,65536.0,0.0
1784797250.8450043,startup,0,859.0,65536.0,0.0
1784797250.8450043,startup,1,859.0,65536.0,0.0
1784797250.8450043,startup,2,859.0,65536.0,0.0
1784797250.8450043,startup,3,859.0,65536.0,0.0
1784797250.8450043,startup,4,859.0,65536.0,0.0
1784797250.8450043,startup,5,859.0,65536.0,0.0
1784797250.8450043,startup,6,859.0,65536.0,0.0
1784797250.8450043,startup,7,859.0,65536.0,0.0
